block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc
24888702,14122839,2026-04-16T00:08:11+00:00,1776298091,1 hr ago,3600,0,0,171,Titan Builder,52944297,88.24,60000000,0.072,0.00993,0.003815,27.75,6,9,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888703,14122840,2026-04-16T00:08:23+00:00,1776298103,1 hr ago,3600,9,43,148,quasarbuilder,21714128,36.19,60000000,0.078,0.01466,0.001714,10.47,6,8,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888704,14122841,2026-04-16T00:08:35+00:00,1776298115,1 hr ago,3600,1,5,237,BuilderNet,30392341,50.7,59941408,0.076,0.01975,0.002316,10.49,6,7,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888705,14122842,2026-04-16T00:08:47+00:00,1776298127,1 hr ago,3600,4,19,98,Titan Builder,14127731,23.55,59999943,0.076,0.00635,0.001079,14.51,6,6,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888706,14122843,2026-04-16T00:08:59+00:00,1776298139,1 hr ago,3600,0,0,234,Titan Builder,54397672,90.66,60000000,0.071,0.02811,0.003879,12.12,6,5,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888707,14122844,2026-04-16T00:09:11+00:00,1776298151,1 hr ago,3600,5,24,295,BuilderNet,44540002,74.31,59941408,0.078,0.02355,0.003499,12.93,6,4,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888708,14122845,2026-04-16T00:09:23+00:00,1776298163,1 hr ago,3600,0,0,214,Titan Builder,24168004,40.28,59999943,0.083,0.00991,0.002014,16.88,6,3,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888709,14122846,2026-04-16T00:09:35+00:00,1776298175,1 hr ago,3600,6,29,134,0x954E078b...c0653fCB3,10286982,17.14,60000000,0.081,0.00321,0.000836,20.64,6,2,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888710,14122847,2026-04-16T00:09:47+00:00,1776298187,1 hr ago,3600,6,29,247,Titan Builder,37692937,62.82,60000000,0.074,0.01286,0.002813,17.94,6,1,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888711,14122848,2026-04-16T00:09:59+00:00,1776298199,1 hr ago,3600,5,24,188,Titan Builder,24410235,40.68,60000000,0.077,0.02095,0.00188,8.23,5,100,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888712,14122849,2026-04-16T00:10:11+00:00,1776298211,1 hr ago,3600,0,0,211,Titan Builder,26931586,44.89,60000000,0.075,0.01391,0.002026,12.71,5,99,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888713,14122850,2026-04-16T00:10:23+00:00,1776298223,1 hr ago,3600,1,5,197,Titan Builder,23603664,39.34,60000000,0.074,0.0177,0.001753,9.01,5,98,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888714,14122851,2026-04-16T00:10:35+00:00,1776298235,1 hr ago,3600,9,43,159,Titan Builder,49364743,82.27,60000000,0.072,0.01043,0.003568,25.48,5,97,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888715,14122852,2026-04-16T00:10:47+00:00,1776298247,1 hr ago,3600,0,0,229,Titan Builder,31878989,53.18,59941408,0.078,0.00948,0.00249,20.79,5,96,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888716,14122853,2026-04-16T00:10:59+00:00,1776298259,1 hr ago,3600,1,5,276,BuilderNet,22123238,36.87,59999943,0.078,0.00749,0.001742,18.87,5,95,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888717,14122854,2026-04-16T00:11:11+00:00,1776298271,1 hr ago,3600,1,5,217,Titan Builder,24607398,41.01,60000000,0.076,0.01032,0.001874,15.36,5,94,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888718,14122855,2026-04-16T00:11:23+00:00,1776298283,1 hr ago,3600,10,48,217,BuilderNet,18716543,31.19,60000000,0.074,0.0041,0.001393,25.35,5,93,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888719,14122856,2026-04-16T00:11:35+00:00,1776298295,1 hr ago,3600,6,29,251,BuilderNet,30397842,50.66,60000000,0.07,0.00741,0.002156,22.52,5,92,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888720,14122857,2026-04-16T00:11:47+00:00,1776298307,1 hr ago,3600,1,5,178,Titan Builder,45579447,75.97,60000000,0.071,0.00908,0.003239,26.29,5,91,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888721,14122858,2026-04-16T00:11:59+00:00,1776298319,1 hr ago,3600,0,0,181,Titan Builder,21474244,35.79,60000000,0.075,0.00433,0.001625,27.25,5,90,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888722,14122859,2026-04-16T00:12:11+00:00,1776298331,1 hr ago,3600,5,24,240,Titan Builder,53188378,88.65,60000000,0.072,0.01063,0.003882,26.75,5,89,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888723,14122860,2026-04-16T00:12:23+00:00,1776298343,1 hr ago,3600,1,5,169,Titan Builder,17231286,28.72,60000000,0.08,0.00668,0.001379,17.11,5,88,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888724,14122861,2026-04-16T00:12:35+00:00,1776298355,1 hr ago,3600,0,0,254,Titan Builder,23778796,39.63,60000000,0.075,0.02321,0.001802,7.2,5,87,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888725,14122862,2026-04-16T00:12:47+00:00,1776298367,1 hr ago,3600,3,14,234,Titan Builder,22759598,37.93,60000000,0.073,0.01179,0.00168,12.47,5,86,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888726,14122863,2026-04-16T00:12:59+00:00,1776298379,1 hr ago,3600,7,33,261,Titan Builder,35607346,59.35,60000000,0.071,0.00588,0.002549,30.23,5,85,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888727,14122864,2026-04-16T00:13:11+00:00,1776298391,1 hr ago,3600,0,0,210,Titan Builder,20104633,33.51,60000000,0.073,0.01029,0.001473,12.52,5,84,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888728,14122865,2026-04-16T00:13:23+00:00,1776298403,1 hr ago,3600,6,29,203,Titan Builder,24406689,40.68,60000000,0.07,0.00712,0.001714,19.4,5,83,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888729,14122866,2026-04-16T00:13:35+00:00,1776298415,1 hr ago,3600,1,5,267,BuilderNet,27324102,45.58,59941408,0.068,0.00701,0.001874,21.08,5,82,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888730,14122867,2026-04-16T00:13:47+00:00,1776298427,1 hr ago,3600,5,24,192,Titan Builder,28260384,47.19,59882873,0.067,0.0049,0.001917,28.12,5,81,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888731,14122868,2026-04-16T00:13:59+00:00,1776298439,1 hr ago,3600,0,0,10,quasarbuilder,6032899,10.06,59941351,0.067,0.01035,0.000406,3.78,5,80,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888732,14122869,2026-04-16T00:14:11+00:00,1776298451,1 hr ago,3600,1,5,373,Titan Builder,42182382,70.3,59999886,0.06,0.02472,0.002558,9.38,5,79,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888733,14122870,2026-04-16T00:14:23+00:00,1776298463,1 hr ago,3600,0,0,171,0x954E078b...c0653fCB3,12263218,20.44,60000000,0.063,0.00341,0.000781,18.63,5,78,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888734,14122871,2026-04-16T00:14:35+00:00,1776298475,1 hr ago,3600,5,24,276,quasarbuilder,26236579,43.73,60000000,0.059,0.01077,0.001548,12.57,5,77,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888735,14122872,2026-04-16T00:14:47+00:00,1776298487,1 hr ago,3600,9,43,252,BuilderNet,35125344,58.54,60000000,0.058,0.01496,0.00204,12,5,76,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888736,14122873,2026-04-16T00:14:59+00:00,1776298499,1 hr ago,3600,12,57,186,Titan Builder,21660007,36.1,60000000,0.059,0.01254,0.001285,9.29,5,75,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888737,14122874,2026-04-16T00:15:11+00:00,1776298511,1 hr ago,3600,8,38,302,BuilderNet,31151418,51.97,59941408,0.057,0.00836,0.001784,17.57,5,74,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888738,14122875,2026-04-16T00:15:23+00:00,1776298523,1 hr ago,3600,1,5,123,Titan Builder,20815908,34.69,59999943,0.057,0.00801,0.001198,13,5,73,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888739,14122876,2026-04-16T00:15:35+00:00,1776298535,1 hr ago,3600,0,0,24,quasarbuilder,14149110,23.58,60000000,0.055,0.01182,0.000783,6.21,5,72,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888740,14122877,2026-04-16T00:15:47+00:00,1776298547,1 hr ago,3600,2,10,394,Titan Builder,48703566,81.17,60000000,0.051,0.02113,0.002517,10.64,5,71,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888741,14122878,2026-04-16T00:15:59+00:00,1776298559,1 hr ago,3600,0,0,26,quasarbuilder,11050398,18.42,60000000,0.055,0.01236,0.000616,4.74,5,70,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888742,14122879,2026-04-16T00:16:11+00:00,1776298571,1 hr ago,3600,5,24,486,Titan Builder,55092749,91.91,59941408,0.051,0.0201,0.002827,12.33,5,69,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888743,14122880,2026-04-16T00:16:23+00:00,1776298583,1 hr ago,3600,0,0,239,Titan Builder,34730743,57.88,59999943,0.056,0.03984,0.001969,4.71,5,68,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888744,14122881,2026-04-16T00:16:35+00:00,1776298595,1 hr ago,3600,6,29,188,Titan Builder,25914465,43.19,60000000,0.057,0.01827,0.001498,7.58,5,67,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888745,14122882,2026-04-16T00:16:47+00:00,1776298607,1 hr ago,3600,6,29,290,BuilderNet,26343413,43.91,60000000,0.056,0.01276,0.001497,10.5,5,66,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888746,14122883,2026-04-16T00:16:59+00:00,1776298619,1 hr ago,3600,0,0,118,Titan Builder,38846007,64.74,60000000,0.055,0.01034,0.002174,17.37,5,65,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888747,14122884,2026-04-16T00:17:11+00:00,1776298631,1 hr ago,3600,0,0,161,MEV Builder: 0xd87f...d96,20154841,33.59,60000000,0.058,0.00415,0.001169,21.96,5,64,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888748,14122885,2026-04-16T00:17:23+00:00,1776298643,1 hr ago,3600,5,24,363,Titan Builder,55088991,91.81,60000000,0.055,0.01831,0.003065,14.34,5,63,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888749,14122886,2026-04-16T00:17:35+00:00,1776298655,1 hr ago,3600,5,24,258,Titan Builder,28052405,46.75,60000000,0.061,0.01026,0.001724,14.38,5,62,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888750,14122887,2026-04-16T00:17:47+00:00,1776298667,1 hr ago,3600,2,10,294,Titan Builder,34604465,57.73,59941408,0.06,0.01377,0.002109,13.28,5,61,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888751,14122888,2026-04-16T00:17:59+00:00,1776298679,1 hr ago,3600,0,0,218,Titan Builder,28280170,47.13,59999943,0.062,0.01476,0.001757,10.63,5,60,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888752,14122889,2026-04-16T00:18:11+00:00,1776298691,1 hr ago,3600,3,14,254,BuilderNet,24273074,40.46,60000000,0.061,0.00595,0.001497,20.08,5,59,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888753,14122890,2026-04-16T00:18:23+00:00,1776298703,1 hr ago,3600,6,29,98,0xbb3e8159...efDF937C2,9636806,16.06,60000000,0.06,0.00195,0.00058,22.9,5,58,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888754,14122891,2026-04-16T00:18:35+00:00,1776298715,1 hr ago,3600,5,24,414,BuilderNet,42463679,70.77,60000000,0.055,0.01189,0.00234,16.44,5,57,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888755,14122892,2026-04-16T00:18:47+00:00,1776298727,1 hr ago,3600,1,5,217,quasarbuilder,20705468,34.51,60000000,0.057,0.00481,0.0012,19.97,5,56,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888756,14122893,2026-04-16T00:18:59+00:00,1776298739,1 hr ago,3600,1,5,149,Titan Builder,22928233,38.25,59941408,0.055,0.0137,0.001278,8.53,5,55,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888757,14122894,2026-04-16T00:19:11+00:00,1776298751,1 hr ago,3600,0,0,348,BuilderNet,32364024,53.94,59999943,0.054,0.00889,0.001751,16.45,5,54,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888758,14122895,2026-04-16T00:19:23+00:00,1776298763,1 hr ago,3600,8,38,172,Titan Builder,31621688,52.75,59941351,0.054,0.01844,0.001727,8.56,5,53,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888759,14122896,2026-04-16T00:19:35+00:00,1776298775,1 hr ago,3600,0,0,185,beaverbuild,29930736,49.88,59999886,0.054,0.00913,0.001646,15.27,5,52,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888760,14122897,2026-04-16T00:19:47+00:00,1776298787,1 hr ago,3600,0,0,193,Titan Builder,25562579,42.6,60000000,0.054,0.00652,0.001406,17.73,5,51,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888761,14122898,2026-04-16T00:19:59+00:00,1776298799,1 hr ago,3600,0,0,156,quasarbuilder,17846036,29.74,60000000,0.053,0.00582,0.000963,14.2,5,50,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888762,14122899,2026-04-16T00:20:11+00:00,1776298811,1 hr ago,3600,9,43,429,BuilderNet,37570451,62.62,60000000,0.051,0.00948,0.001925,16.87,5,49,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888763,14122900,2026-04-16T00:20:23+00:00,1776298823,1 hr ago,3600,5,24,230,BuilderNet,25470651,42.49,59941408,0.052,0.01044,0.001346,11.41,5,48,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888764,14122901,2026-04-16T00:20:35+00:00,1776298835,1 hr ago,3600,6,29,198,Titan Builder,27200639,45.33,59999943,0.051,0.01272,0.001411,9.98,5,47,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888765,14122902,2026-04-16T00:20:47+00:00,1776298847,1 hr ago,3600,1,5,244,Titan Builder,39309705,65.52,60000000,0.051,0.0165,0.002015,10.88,5,46,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888766,14122903,2026-04-16T00:20:59+00:00,1776298859,1 hr ago,3600,5,24,103,Titan Builder,21314479,35.52,60000000,0.053,0.01061,0.001135,9.66,5,45,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888767,14122904,2026-04-16T00:21:11+00:00,1776298871,1 hr ago,3600,3,14,316,Titan Builder,39883666,66.47,60000000,0.051,0.02519,0.002047,7.51,5,44,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888768,14122905,2026-04-16T00:21:23+00:00,1776298883,1 hr ago,3600,5,24,261,BuilderNet,26378733,43.96,60000000,0.053,0.00731,0.001409,16.16,5,43,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888769,14122906,2026-04-16T00:21:35+00:00,1776298895,1 hr ago,3600,5,24,233,BuilderNet,24583464,40.97,60000000,0.052,0.00729,0.001294,15.06,5,42,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888770,14122907,2026-04-16T00:21:47+00:00,1776298907,1 hr ago,3600,1,5,244,beaverbuild,45267032,75.45,60000000,0.051,0.00376,0.002328,38.22,5,41,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888771,14122908,2026-04-16T00:21:59+00:00,1776298919,1 hr ago,3600,0,0,156,quasarbuilder,13489500,22.48,60000000,0.054,0.00508,0.000738,12.66,5,40,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888772,14122909,2026-04-16T00:22:11+00:00,1776298931,1 hr ago,3600,6,29,274,BuilderNet,31918393,53.2,60000000,0.05,0.0062,0.001626,20.76,5,39,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888773,14122910,2026-04-16T00:22:23+00:00,1776298943,1 hr ago,3600,5,24,223,Titan Builder,25733872,42.89,60000000,0.051,0.00812,0.001321,13.99,5,38,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888774,14122911,2026-04-16T00:22:35+00:00,1776298955,1 hr ago,3600,3,14,203,beaverbuild,20216922,33.69,60000000,0.05,0.0058,0.00102,14.94,5,37,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888775,14122912,2026-04-16T00:22:47+00:00,1776298967,1 hr ago,3600,0,0,243,Titan Builder,29632689,49.39,60000000,0.048,0.00927,0.001434,13.38,5,36,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888776,14122913,2026-04-16T00:22:59+00:00,1776298979,1 hr ago,3600,8,38,135,Titan Builder,16704053,27.84,60000000,0.048,0.01045,0.000807,7.17,5,35,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888777,14122914,2026-04-16T00:23:11+00:00,1776298991,1 hr ago,3600,0,0,350,BuilderNet,50272888,83.79,60000000,0.045,0.01273,0.002294,15.27,5,34,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888778,14122915,2026-04-16T00:23:23+00:00,1776299003,1 hr ago,3600,5,24,287,BuilderNet,26061938,43.44,60000000,0.049,0.01046,0.00129,10.97,5,33,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888779,14122916,2026-04-16T00:23:35+00:00,1776299015,1 hr ago,3600,5,24,210,Titan Builder,22895436,38.16,60000000,0.048,0.00809,0.001114,12.1,5,32,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888780,14122917,2026-04-16T00:23:47+00:00,1776299027,1 hr ago,3600,7,33,256,Titan Builder,27424190,45.75,59941408,0.047,0.00954,0.001295,11.95,5,31,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888781,14122918,2026-04-16T00:23:59+00:00,1776299039,1 hr ago,3600,0,0,277,BuilderNet,28330770,47.22,59999943,0.046,0.00678,0.001324,16.33,5,30,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888782,14122919,2026-04-16T00:24:11+00:00,1776299051,1 hr ago,3600,5,24,198,BuilderNet,57434271,95.72,60000000,0.046,0.01253,0.002665,17.54,5,29,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888783,14122920,2026-04-16T00:24:23+00:00,1776299063,1 hr ago,3600,5,24,223,BuilderNet,54414809,90.69,60000000,0.051,0.00994,0.002814,22.06,5,28,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888784,14122921,2026-04-16T00:24:35+00:00,1776299075,1 hr ago,3600,0,0,137,Titan Builder,31185699,52.03,59941408,0.056,0.00882,0.001777,16.75,5,27,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888785,14122922,2026-04-16T00:24:47+00:00,1776299087,1 hr ago,3600,0,0,319,BuilderNet,26125281,43.54,59999943,0.057,0.00584,0.001496,20.38,5,26,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888786,14122923,2026-04-16T00:24:59+00:00,1776299099,1 hr ago,3600,1,5,198,Titan Builder,18413311,30.72,59941351,0.056,0.01309,0.001037,7.34,5,25,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888787,14122924,2026-04-16T00:25:11+00:00,1776299111,1 hr ago,3600,8,38,277,BuilderNet,24239441,40.48,59882816,0.053,0.01192,0.0013,9.83,5,24,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888788,14122925,2026-04-16T00:25:23+00:00,1776299123,1 hr ago,3600,0,0,176,Titan Builder,19731577,32.92,59941294,0.052,0.01101,0.001033,8.57,5,23,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888789,14122926,2026-04-16T00:25:35+00:00,1776299135,1 hr ago,3600,1,5,236,BuilderNet,24688922,41.15,59999829,0.05,0.00654,0.001237,15.89,5,22,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888790,14122927,2026-04-16T00:25:47+00:00,1776299147,1 hr ago,3600,5,24,156,quasarbuilder,21070771,35.12,60000000,0.048,0.0039,0.001032,20.89,5,21,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888791,14122929,2026-04-16T00:26:11+00:00,1776299171,1 hr ago,3600,7,33,383,BuilderNet,40474876,67.52,59941408,0.047,0.02009,0.001909,8.68,5,20,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888792,14122930,2026-04-16T00:26:23+00:00,1776299183,1 hr ago,3600,1,5,173,quasarbuilder,20527170,34.21,59999943,0.049,0.00543,0.001011,15.68,5,19,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888793,14122931,2026-04-16T00:26:35+00:00,1776299195,1 hr ago,3600,1,5,156,Titan Builder,56583860,94.31,60000000,0.047,0.00993,0.002676,21.23,5,18,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888794,14122932,2026-04-16T00:26:47+00:00,1776299207,1 hr ago,3600,5,24,236,Titan Builder,59992378,99.99,60000000,0.052,0.00701,0.003152,31,5,17,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888795,14122933,2026-04-16T00:26:59+00:00,1776299219,1 hr ago,3600,0,0,212,BuilderNet,59754620,99.59,60000000,0.059,0.00713,0.003532,33.1,5,16,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888796,14122934,2026-04-16T00:27:11+00:00,1776299231,1 hr ago,3600,9,43,164,Titan Builder,59882610,99.8,60000000,0.066,0.01683,0.003978,19.11,5,15,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888797,14122935,2026-04-16T00:27:23+00:00,1776299243,1 hr ago,3600,3,14,112,0x954E078b...c0653fCB3,59533182,99.22,60000000,0.074,0.00177,0.004447,71.43,5,14,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888798,14122936,2026-04-16T00:27:35+00:00,1776299255,1 hr ago,3600,10,48,106,Titan Builder,22262627,37.1,60000000,0.083,0.00945,0.001868,16.5,5,13,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888799,14122937,2026-04-16T00:27:47+00:00,1776299267,1 hr ago,3600,2,10,280,BuilderNet,57398823,95.66,60000000,0.081,0.00607,0.00466,43.42,5,12,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888800,14122938,2026-04-16T00:27:59+00:00,1776299279,1 hr ago,3600,3,14,168,BuilderNet,16080810,26.8,60000000,0.09,0.00519,0.001455,21.88,5,11,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888801,14122939,2026-04-16T00:28:11+00:00,1776299291,1 hr ago,3600,1,5,168,BuilderNet,23564040,39.27,60000000,0.085,0.01142,0.002008,14.95,5,10,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
24888802,14122940,2026-04-16T00:28:23+00:00,1776299303,1 hr ago,3600,5,24,162,BuilderNet,30749771,51.25,60000000,0.082,0.01164,0.00255,17.97,5,9,https://etherscan.io/blocks?ps=100&p=5,2026-04-16T01:50:34+00:00
